date,Region,"Case per 100,000"
2020-03-09,Region IX: Zamboanga Peninsula,0.0
2020-03-10,Region IX: Zamboanga Peninsula,0.0
2020-03-11,Region IX: Zamboanga Peninsula,0.0
2020-03-12,Region IX: Zamboanga Peninsula,0.0
2020-03-13,Region IX: Zamboanga Peninsula,0.0
2020-03-14,Region IX: Zamboanga Peninsula,0.0
2020-03-15,Region IX: Zamboanga Peninsula,0.0
2020-03-16,Region IX: Zamboanga Peninsula,0.0
2020-05-05,Region IX: Zamboanga Peninsula,0.0
2020-03-17,Region IX: Zamboanga Peninsula,0.0
2020-03-19,Region IX: Zamboanga Peninsula,0.0
2020-03-20,Region IX: Zamboanga Peninsula,0.0
2020-03-21,Region IX: Zamboanga Peninsula,0.0
2020-03-22,Region IX: Zamboanga Peninsula,0.0
2020-03-23,Region IX: Zamboanga Peninsula,0.0
2020-03-24,Region IX: Zamboanga Peninsula,0.0
2020-03-25,Region IX: Zamboanga Peninsula,1.0
2020-03-26,Region IX: Zamboanga Peninsula,0.0
2020-03-27,Region IX: Zamboanga Peninsula,0.0
2020-03-28,Region IX: Zamboanga Peninsula,0.0
2020-03-29,Region IX: Zamboanga Peninsula,0.0
2020-03-30,Region IX: Zamboanga Peninsula,0.0
2020-03-31,Region IX: Zamboanga Peninsula,2.0
2020-04-01,Region IX: Zamboanga Peninsula,0.0
2020-03-18,Region IX: Zamboanga Peninsula,0.0
2020-07-12,Region IX: Zamboanga Peninsula,6.0
2020-05-06,Region IX: Zamboanga Peninsula,0.0
2020-05-08,Region IX: Zamboanga Peninsula,0.0
2020-06-12,Region IX: Zamboanga Peninsula,22.0
2020-06-13,Region IX: Zamboanga Peninsula,1.0
2020-06-14,Region IX: Zamboanga Peninsula,1.0
2020-06-15,Region IX: Zamboanga Peninsula,1.0
2020-06-16,Region IX: Zamboanga Peninsula,1.0
2020-06-17,Region IX: Zamboanga Peninsula,4.0
2020-06-18,Region IX: Zamboanga Peninsula,0.0
2020-06-19,Region IX: Zamboanga Peninsula,2.0
2020-06-20,Region IX: Zamboanga Peninsula,2.0
2020-06-21,Region IX: Zamboanga Peninsula,0.0
2020-06-22,Region IX: Zamboanga Peninsula,1.0
2020-06-23,Region IX: Zamboanga Peninsula,2.0
2020-06-24,Region IX: Zamboanga Peninsula,0.0
2020-06-25,Region IX: Zamboanga Peninsula,10.0
2020-06-26,Region IX: Zamboanga Peninsula,5.0
2020-06-27,Region IX: Zamboanga Peninsula,7.0
2020-06-28,Region IX: Zamboanga Peninsula,11.0
2020-06-29,Region IX: Zamboanga Peninsula,8.0
2020-06-30,Region IX: Zamboanga Peninsula,2.0
2020-07-01,Region IX: Zamboanga Peninsula,3.0
2020-07-02,Region IX: Zamboanga Peninsula,2.0
2020-07-03,Region IX: Zamboanga Peninsula,1.0
2020-07-04,Region IX: Zamboanga Peninsula,16.0
2020-07-05,Region IX: Zamboanga Peninsula,4.0
2020-07-06,Region IX: Zamboanga Peninsula,21.0
2020-07-07,Region IX: Zamboanga Peninsula,22.0
2020-07-08,Region IX: Zamboanga Peninsula,11.0
2020-07-09,Region IX: Zamboanga Peninsula,10.0
2020-07-10,Region IX: Zamboanga Peninsula,12.0
2020-06-11,Region IX: Zamboanga Peninsula,1.0
2020-06-10,Region IX: Zamboanga Peninsula,0.0
2020-06-09,Region IX: Zamboanga Peninsula,1.0
2020-06-08,Region IX: Zamboanga Peninsula,1.0
2020-05-09,Region IX: Zamboanga Peninsula,0.0
2020-05-10,Region IX: Zamboanga Peninsula,0.0
2020-05-11,Region IX: Zamboanga Peninsula,0.0
2020-05-12,Region IX: Zamboanga Peninsula,0.0
2020-05-13,Region IX: Zamboanga Peninsula,23.0
2020-05-14,Region IX: Zamboanga Peninsula,13.0
2020-05-15,Region IX: Zamboanga Peninsula,16.0
2020-05-16,Region IX: Zamboanga Peninsula,25.0
2020-05-17,Region IX: Zamboanga Peninsula,0.0
2020-05-18,Region IX: Zamboanga Peninsula,16.0
2020-05-19,Region IX: Zamboanga Peninsula,0.0
2020-05-20,Region IX: Zamboanga Peninsula,0.0
2020-05-21,Region IX: Zamboanga Peninsula,0.0
2020-05-22,Region IX: Zamboanga Peninsula,0.0
2020-05-07,Region IX: Zamboanga Peninsula,1.0
2020-05-23,Region IX: Zamboanga Peninsula,0.0
2020-05-25,Region IX: Zamboanga Peninsula,0.0
2020-05-26,Region IX: Zamboanga Peninsula,3.0
2020-05-27,Region IX: Zamboanga Peninsula,2.0
2020-05-28,Region IX: Zamboanga Peninsula,0.0
2020-05-29,Region IX: Zamboanga Peninsula,0.0
2020-05-30,Region IX: Zamboanga Peninsula,1.0
2020-05-31,Region IX: Zamboanga Peninsula,3.0
2020-06-01,Region IX: Zamboanga Peninsula,0.0
2020-06-02,Region IX: Zamboanga Peninsula,3.0
2020-06-03,Region IX: Zamboanga Peninsula,2.0
2020-06-04,Region IX: Zamboanga Peninsula,0.0
2020-06-05,Region IX: Zamboanga Peninsula,5.0
2020-06-06,Region IX: Zamboanga Peninsula,0.0
2020-06-07,Region IX: Zamboanga Peninsula,0.0
2020-05-24,Region IX: Zamboanga Peninsula,1.0
2020-11-23,Region IX: Zamboanga Peninsula,49.0
2021-08-18,Region IX: Zamboanga Peninsula,81.0
2020-11-25,Region IX: Zamboanga Peninsula,18.0
2021-05-13,Region IX: Zamboanga Peninsula,255.0
2021-05-14,Region IX: Zamboanga Peninsula,292.0
2021-05-15,Region IX: Zamboanga Peninsula,337.0
2021-05-16,Region IX: Zamboanga Peninsula,193.0
2021-05-17,Region IX: Zamboanga Peninsula,318.0
2021-05-18,Region IX: Zamboanga Peninsula,202.0
2021-05-19,Region IX: Zamboanga Peninsula,212.0
2021-05-20,Region IX: Zamboanga Peninsula,278.0
2021-05-21,Region IX: Zamboanga Peninsula,166.0
2021-05-22,Region IX: Zamboanga Peninsula,366.0
2021-05-23,Region IX: Zamboanga Peninsula,65.0
2021-05-24,Region IX: Zamboanga Peninsula,142.0
2021-05-25,Region IX: Zamboanga Peninsula,270.0
2021-05-26,Region IX: Zamboanga Peninsula,285.0
2021-05-27,Region IX: Zamboanga Peninsula,238.0
2021-05-28,Region IX: Zamboanga Peninsula,363.0
2021-05-29,Region IX: Zamboanga Peninsula,344.0
2021-05-30,Region IX: Zamboanga Peninsula,285.0
2021-05-31,Region IX: Zamboanga Peninsula,204.0
2021-06-01,Region IX: Zamboanga Peninsula,100.0
2021-06-02,Region IX: Zamboanga Peninsula,223.0
2021-06-03,Region IX: Zamboanga Peninsula,386.0
2021-06-04,Region IX: Zamboanga Peninsula,202.0
2021-06-05,Region IX: Zamboanga Peninsula,227.0
2021-06-06,Region IX: Zamboanga Peninsula,285.0
2021-06-07,Region IX: Zamboanga Peninsula,138.0
2021-06-08,Region IX: Zamboanga Peninsula,201.0
2021-06-09,Region IX: Zamboanga Peninsula,253.0
2021-06-10,Region IX: Zamboanga Peninsula,239.0
2021-05-12,Region IX: Zamboanga Peninsula,131.0
2021-05-11,Region IX: Zamboanga Peninsula,251.0
2021-05-10,Region IX: Zamboanga Peninsula,214.0
2021-05-09,Region IX: Zamboanga Peninsula,429.0
2021-04-09,Region IX: Zamboanga Peninsula,67.0
2021-04-10,Region IX: Zamboanga Peninsula,73.0
2021-04-11,Region IX: Zamboanga Peninsula,113.0
2021-04-12,Region IX: Zamboanga Peninsula,84.0
2021-04-13,Region IX: Zamboanga Peninsula,50.0
2021-04-14,Region IX: Zamboanga Peninsula,58.0
2021-04-15,Region IX: Zamboanga Peninsula,126.0
2021-04-16,Region IX: Zamboanga Peninsula,82.0
2021-04-17,Region IX: Zamboanga Peninsula,132.0
2021-04-18,Region IX: Zamboanga Peninsula,136.0
2021-04-19,Region IX: Zamboanga Peninsula,112.0
2021-04-20,Region IX: Zamboanga Peninsula,110.0
2021-04-21,Region IX: Zamboanga Peninsula,77.0
2021-04-22,Region IX: Zamboanga Peninsula,152.0
2020-11-24,Region IX: Zamboanga Peninsula,43.0
2021-04-23,Region IX: Zamboanga Peninsula,179.0
2021-04-25,Region IX: Zamboanga Peninsula,225.0
2021-04-26,Region IX: Zamboanga Peninsula,115.0
2021-04-27,Region IX: Zamboanga Peninsula,208.0
2021-04-28,Region IX: Zamboanga Peninsula,99.0
2021-04-29,Region IX: Zamboanga Peninsula,186.0
2021-04-30,Region IX: Zamboanga Peninsula,136.0
2021-05-01,Region IX: Zamboanga Peninsula,211.0
2021-05-02,Region IX: Zamboanga Peninsula,240.0
2021-05-03,Region IX: Zamboanga Peninsula,143.0
2021-05-04,Region IX: Zamboanga Peninsula,194.0
2021-05-05,Region IX: Zamboanga Peninsula,212.0
2021-05-06,Region IX: Zamboanga Peninsula,97.0
2021-05-07,Region IX: Zamboanga Peninsula,230.0
2021-05-08,Region IX: Zamboanga Peninsula,215.0
2021-04-24,Region IX: Zamboanga Peninsula,215.0
2021-04-08,Region IX: Zamboanga Peninsula,92.0
2021-06-12,Region IX: Zamboanga Peninsula,236.0
2021-06-14,Region IX: Zamboanga Peninsula,172.0
2021-07-19,Region IX: Zamboanga Peninsula,36.0
2021-07-20,Region IX: Zamboanga Peninsula,51.0
2021-07-21,Region IX: Zamboanga Peninsula,90.0
2021-07-22,Region IX: Zamboanga Peninsula,90.0
2021-07-23,Region IX: Zamboanga Peninsula,110.0
2021-07-24,Region IX: Zamboanga Peninsula,55.0
2021-07-25,Region IX: Zamboanga Peninsula,67.0
2021-07-26,Region IX: Zamboanga Peninsula,70.0
2021-07-27,Region IX: Zamboanga Peninsula,26.0
2021-07-28,Region IX: Zamboanga Peninsula,38.0
2021-07-29,Region IX: Zamboanga Peninsula,103.0
2021-07-30,Region IX: Zamboanga Peninsula,68.0
2021-07-31,Region IX: Zamboanga Peninsula,105.0
2021-08-01,Region IX: Zamboanga Peninsula,65.0
2021-08-02,Region IX: Zamboanga Peninsula,61.0
2021-08-03,Region IX: Zamboanga Peninsula,32.0
2021-08-04,Region IX: Zamboanga Peninsula,77.0
2021-08-05,Region IX: Zamboanga Peninsula,49.0
2021-08-06,Region IX: Zamboanga Peninsula,95.0
2021-08-07,Region IX: Zamboanga Peninsula,56.0
2021-08-08,Region IX: Zamboanga Peninsula,110.0
2021-08-09,Region IX: Zamboanga Peninsula,57.0
2021-08-10,Region IX: Zamboanga Peninsula,35.0
2021-08-11,Region IX: Zamboanga Peninsula,114.0
2021-08-12,Region IX: Zamboanga Peninsula,137.0
2021-08-13,Region IX: Zamboanga Peninsula,48.0
2021-08-14,Region IX: Zamboanga Peninsula,135.0
2021-08-15,Region IX: Zamboanga Peninsula,217.0
2021-08-16,Region IX: Zamboanga Peninsula,128.0
2021-07-18,Region IX: Zamboanga Peninsula,90.0
2021-07-17,Region IX: Zamboanga Peninsula,81.0
2021-07-16,Region IX: Zamboanga Peninsula,98.0
2021-07-15,Region IX: Zamboanga Peninsula,150.0
2021-06-15,Region IX: Zamboanga Peninsula,133.0
2021-06-16,Region IX: Zamboanga Peninsula,227.0
2021-06-17,Region IX: Zamboanga Peninsula,212.0
2021-06-18,Region IX: Zamboanga Peninsula,376.0
2021-06-19,Region IX: Zamboanga Peninsula,342.0
2021-06-20,Region IX: Zamboanga Peninsula,215.0
2021-06-21,Region IX: Zamboanga Peninsula,130.0
2021-06-22,Region IX: Zamboanga Peninsula,63.0
2021-06-23,Region IX: Zamboanga Peninsula,162.0
2021-06-24,Region IX: Zamboanga Peninsula,334.0
2021-06-25,Region IX: Zamboanga Peninsula,147.0
2021-06-26,Region IX: Zamboanga Peninsula,274.0
2021-06-27,Region IX: Zamboanga Peninsula,170.0
2021-06-28,Region IX: Zamboanga Peninsula,174.0
2021-06-13,Region IX: Zamboanga Peninsula,304.0
2021-06-29,Region IX: Zamboanga Peninsula,57.0
2021-07-01,Region IX: Zamboanga Peninsula,90.0
2021-07-02,Region IX: Zamboanga Peninsula,223.0
2021-07-03,Region IX: Zamboanga Peninsula,111.0
2021-07-04,Region IX: Zamboanga Peninsula,86.0
2021-07-05,Region IX: Zamboanga Peninsula,111.0
2021-07-06,Region IX: Zamboanga Peninsula,60.0
2021-07-07,Region IX: Zamboanga Peninsula,143.0
2021-07-08,Region IX: Zamboanga Peninsula,126.0
2021-07-09,Region IX: Zamboanga Peninsula,125.0
2021-07-10,Region IX: Zamboanga Peninsula,89.0
2021-07-11,Region IX: Zamboanga Peninsula,119.0
2021-07-12,Region IX: Zamboanga Peninsula,44.0
2021-07-13,Region IX: Zamboanga Peninsula,35.0
2021-07-14,Region IX: Zamboanga Peninsula,66.0
2021-06-30,Region IX: Zamboanga Peninsula,165.0
2021-04-07,Region IX: Zamboanga Peninsula,45.0
2021-06-11,Region IX: Zamboanga Peninsula,208.0
2021-04-05,Region IX: Zamboanga Peninsula,25.0
2020-12-30,Region IX: Zamboanga Peninsula,21.0
2020-12-31,Region IX: Zamboanga Peninsula,21.0
2021-01-01,Region IX: Zamboanga Peninsula,13.0
2021-01-02,Region IX: Zamboanga Peninsula,13.0
2021-01-03,Region IX: Zamboanga Peninsula,17.0
2021-01-04,Region IX: Zamboanga Peninsula,20.0
2021-01-05,Region IX: Zamboanga Peninsula,13.0
2021-01-06,Region IX: Zamboanga Peninsula,27.0
2021-01-07,Region IX: Zamboanga Peninsula,25.0
2021-01-08,Region IX: Zamboanga Peninsula,32.0
2021-01-09,Region IX: Zamboanga Peninsula,24.0
2021-01-10,Region IX: Zamboanga Peninsula,24.0
2021-01-11,Region IX: Zamboanga Peninsula,44.0
2021-01-12,Region IX: Zamboanga Peninsula,20.0
2021-01-13,Region IX: Zamboanga Peninsula,47.0
2021-01-14,Region IX: Zamboanga Peninsula,24.0
2021-01-15,Region IX: Zamboanga Peninsula,27.0
2021-01-16,Region IX: Zamboanga Peninsula,19.0
2021-01-17,Region IX: Zamboanga Peninsula,40.0
2021-01-18,Region IX: Zamboanga Peninsula,28.0
2021-01-19,Region IX: Zamboanga Peninsula,34.0
2021-01-20,Region IX: Zamboanga Peninsula,53.0
2021-01-21,Region IX: Zamboanga Peninsula,36.0
2021-01-22,Region IX: Zamboanga Peninsula,15.0
2021-01-23,Region IX: Zamboanga Peninsula,31.0
2021-01-24,Region IX: Zamboanga Peninsula,42.0
2021-01-25,Region IX: Zamboanga Peninsula,47.0
2021-01-26,Region IX: Zamboanga Peninsula,10.0
2021-01-27,Region IX: Zamboanga Peninsula,33.0
2020-12-28,Region IX: Zamboanga Peninsula,10.0
2020-12-27,Region IX: Zamboanga Peninsula,18.0
2020-12-26,Region IX: Zamboanga Peninsula,9.0
2020-12-25,Region IX: Zamboanga Peninsula,10.0
2021-04-06,Region IX: Zamboanga Peninsula,31.0
2020-11-26,Region IX: Zamboanga Peninsula,23.0
2020-11-27,Region IX: Zamboanga Peninsula,36.0
2020-11-28,Region IX: Zamboanga Peninsula,16.0
2020-11-29,Region IX: Zamboanga Peninsula,65.0
2020-11-30,Region IX: Zamboanga Peninsula,33.0
2020-12-01,Region IX: Zamboanga Peninsula,30.0
2020-12-02,Region IX: Zamboanga Peninsula,31.0
2020-12-03,Region IX: Zamboanga Peninsula,27.0
2020-12-04,Region IX: Zamboanga Peninsula,17.0
2020-12-05,Region IX: Zamboanga Peninsula,25.0
2020-12-06,Region IX: Zamboanga Peninsula,49.0
2020-12-07,Region IX: Zamboanga Peninsula,43.0
2020-12-08,Region IX: Zamboanga Peninsula,43.0
2021-01-28,Region IX: Zamboanga Peninsula,24.0
2020-12-09,Region IX: Zamboanga Peninsula,26.0
2020-12-11,Region IX: Zamboanga Peninsula,22.0
2020-12-12,Region IX: Zamboanga Peninsula,14.0
2020-12-13,Region IX: Zamboanga Peninsula,18.0
2020-12-14,Region IX: Zamboanga Peninsula,11.0
2020-12-15,Region IX: Zamboanga Peninsula,17.0
2020-12-16,Region IX: Zamboanga Peninsula,18.0
2020-12-17,Region IX: Zamboanga Peninsula,26.0
2020-12-18,Region IX: Zamboanga Peninsula,25.0
2020-12-19,Region IX: Zamboanga Peninsula,12.0
2020-12-20,Region IX: Zamboanga Peninsula,28.0
2020-12-21,Region IX: Zamboanga Peninsula,14.0
2020-12-22,Region IX: Zamboanga Peninsula,10.0
2020-12-23,Region IX: Zamboanga Peninsula,14.0
2020-12-24,Region IX: Zamboanga Peninsula,18.0
2020-12-10,Region IX: Zamboanga Peninsula,28.0
2021-01-29,Region IX: Zamboanga Peninsula,31.0
2020-12-29,Region IX: Zamboanga Peninsula,7.0
2021-01-31,Region IX: Zamboanga Peninsula,25.0
2021-03-06,Region IX: Zamboanga Peninsula,32.0
2021-03-07,Region IX: Zamboanga Peninsula,33.0
2021-03-08,Region IX: Zamboanga Peninsula,12.0
2021-03-09,Region IX: Zamboanga Peninsula,9.0
2021-03-10,Region IX: Zamboanga Peninsula,12.0
2021-03-11,Region IX: Zamboanga Peninsula,15.0
2021-03-12,Region IX: Zamboanga Peninsula,10.0
2021-03-13,Region IX: Zamboanga Peninsula,10.0
2021-03-14,Region IX: Zamboanga Peninsula,26.0
2021-03-15,Region IX: Zamboanga Peninsula,28.0
2021-03-16,Region IX: Zamboanga Peninsula,15.0
2021-03-17,Region IX: Zamboanga Peninsula,12.0
2021-03-18,Region IX: Zamboanga Peninsula,28.0
2021-03-19,Region IX: Zamboanga Peninsula,29.0
2021-03-05,Region IX: Zamboanga Peninsula,44.0
2021-03-20,Region IX: Zamboanga Peninsula,19.0
2021-03-22,Region IX: Zamboanga Peninsula,28.0
2021-03-23,Region IX: Zamboanga Peninsula,17.0
2021-03-24,Region IX: Zamboanga Peninsula,21.0
2021-03-25,Region IX: Zamboanga Peninsula,41.0
2021-03-26,Region IX: Zamboanga Peninsula,20.0
2021-03-27,Region IX: Zamboanga Peninsula,33.0
2021-03-28,Region IX: Zamboanga Peninsula,35.0
2021-03-29,Region IX: Zamboanga Peninsula,30.0
2021-03-30,Region IX: Zamboanga Peninsula,25.0
2021-03-31,Region IX: Zamboanga Peninsula,37.0
2021-04-01,Region IX: Zamboanga Peninsula,36.0
2021-04-02,Region IX: Zamboanga Peninsula,45.0
2021-04-03,Region IX: Zamboanga Peninsula,54.0
2021-01-30,Region IX: Zamboanga Peninsula,41.0
2021-03-21,Region IX: Zamboanga Peninsula,30.0
2021-03-04,Region IX: Zamboanga Peninsula,19.0
2021-04-04,Region IX: Zamboanga Peninsula,39.0
2021-03-02,Region IX: Zamboanga Peninsula,18.0
2021-03-03,Region IX: Zamboanga Peninsula,11.0
2021-02-02,Region IX: Zamboanga Peninsula,31.0
2021-02-03,Region IX: Zamboanga Peninsula,31.0
2021-02-04,Region IX: Zamboanga Peninsula,16.0
2021-02-05,Region IX: Zamboanga Peninsula,61.0
2021-02-06,Region IX: Zamboanga Peninsula,18.0
2021-02-07,Region IX: Zamboanga Peninsula,25.0
2021-02-08,Region IX: Zamboanga Peninsula,30.0
2021-02-09,Region IX: Zamboanga Peninsula,13.0
2021-02-10,Region IX: Zamboanga Peninsula,6.0
2021-02-11,Region IX: Zamboanga Peninsula,22.0
2021-02-12,Region IX: Zamboanga Peninsula,27.0
2021-02-13,Region IX: Zamboanga Peninsula,31.0
2021-02-14,Region IX: Zamboanga Peninsula,26.0
2021-02-15,Region IX: Zamboanga Peninsula,43.0
2021-02-01,Region IX: Zamboanga Peninsula,35.0
2021-02-17,Region IX: Zamboanga Peninsula,22.0
2021-02-16,Region IX: Zamboanga Peninsula,18.0
2021-03-01,Region IX: Zamboanga Peninsula,12.0
2021-02-28,Region IX: Zamboanga Peninsula,17.0
2021-02-27,Region IX: Zamboanga Peninsula,27.0
2021-02-25,Region IX: Zamboanga Peninsula,16.0
2021-02-24,Region IX: Zamboanga Peninsula,11.0
2021-02-26,Region IX: Zamboanga Peninsula,31.0
2021-02-22,Region IX: Zamboanga Peninsula,20.0
2021-02-21,Region IX: Zamboanga Peninsula,24.0
2021-02-20,Region IX: Zamboanga Peninsula,7.0
2021-02-19,Region IX: Zamboanga Peninsula,14.0
2021-02-18,Region IX: Zamboanga Peninsula,12.0
2021-02-23,Region IX: Zamboanga Peninsula,18.0
2022-02-12,Region V: Bicol Region,69.0
2022-02-15,Region V: Bicol Region,20.0
2022-02-14,Region V: Bicol Region,29.0
2022-02-13,Region V: Bicol Region,44.0
2022-02-11,Region V: Bicol Region,40.0
2022-02-04,Region V: Bicol Region,165.0
2022-02-09,Region V: Bicol Region,75.0
2022-02-08,Region V: Bicol Region,20.0
2022-02-07,Region V: Bicol Region,88.0
2022-02-06,Region V: Bicol Region,108.0
2022-02-05,Region V: Bicol Region,102.0
2022-03-04,Region V: Bicol Region,10.0
2022-02-10,Region V: Bicol Region,84.0
2022-02-16,Region V: Bicol Region,27.0
2022-02-23,Region V: Bicol Region,18.0
2022-02-18,Region V: Bicol Region,23.0
2022-02-19,Region V: Bicol Region,13.0
2022-02-20,Region V: Bicol Region,24.0
2022-02-21,Region V: Bicol Region,20.0
2022-02-22,Region V: Bicol Region,8.0
2022-02-24,Region V: Bicol Region,21.0
2022-02-25,Region V: Bicol Region,24.0
2022-02-26,Region V: Bicol Region,19.0
2022-02-27,Region V: Bicol Region,18.0
2022-02-28,Region V: Bicol Region,14.0
2022-03-01,Region V: Bicol Region,10.0
2022-03-02,Region V: Bicol Region,12.0
2022-03-03,Region V: Bicol Region,10.0
2022-02-03,Region V: Bicol Region,150.0
2022-02-17,Region V: Bicol Region,31.0
2022-02-02,Region V: Bicol Region,147.0
2022-01-18,Region V: Bicol Region,491.0
2022-01-31,Region V: Bicol Region,103.0
2022-03-05,Region V: Bicol Region,6.0
2022-01-02,Region V: Bicol Region,21.0
2022-01-03,Region V: Bicol Region,21.0
2022-01-04,Region V: Bicol Region,12.0
2022-01-05,Region V: Bicol Region,55.0
2022-01-06,Region V: Bicol Region,129.0
2022-01-07,Region V: Bicol Region,145.0
2022-01-08,Region V: Bicol Region,138.0
2022-01-09,Region V: Bicol Region,424.0
2022-01-10,Region V: Bicol Region,337.0
2022-01-11,Region V: Bicol Region,179.0
2022-01-12,Region V: Bicol Region,426.0
2022-01-13,Region V: Bicol Region,502.0
2022-01-14,Region V: Bicol Region,695.0
2022-01-15,Region V: Bicol Region,534.0
2022-01-16,Region V: Bicol Region,715.0
2022-01-17,Region V: Bicol Region,714.0
2022-01-19,Region V: Bicol Region,547.0
2022-01-20,Region V: Bicol Region,783.0
2022-01-21,Region V: Bicol Region,768.0
2022-01-22,Region V: Bicol Region,634.0
2022-01-23,Region V: Bicol Region,739.0
2022-01-24,Region V: Bicol Region,320.0
2022-01-25,Region V: Bicol Region,309.0
2022-01-26,Region V: Bicol Region,503.0
2022-01-27,Region V: Bicol Region,477.0
2022-01-28,Region V: Bicol Region,491.0
2022-01-29,Region V: Bicol Region,424.0
2022-01-30,Region V: Bicol Region,493.0
2022-02-01,Region V: Bicol Region,74.0
2022-03-06,Region V: Bicol Region,9.0
2022-05-11,Region V: Bicol Region,1.0
2022-03-08,Region V: Bicol Region,6.0
2022-04-12,Region V: Bicol Region,3.0
2022-04-13,Region V: Bicol Region,0.0
2022-04-14,Region V: Bicol Region,2.0
2022-04-15,Region V: Bicol Region,2.0
2022-04-16,Region V: Bicol Region,0.0
2022-04-17,Region V: Bicol Region,0.0
2022-04-18,Region V: Bicol Region,1.0
2022-04-19,Region V: Bicol Region,0.0
2022-04-20,Region V: Bicol Region,1.0
2022-04-21,Region V: Bicol Region,1.0
2022-04-22,Region V: Bicol Region,3.0
2022-04-23,Region V: Bicol Region,7.0
2022-04-24,Region V: Bicol Region,3.0
2022-04-25,Region V: Bicol Region,4.0
2022-04-26,Region V: Bicol Region,6.0
2022-04-27,Region V: Bicol Region,5.0
2022-04-28,Region V: Bicol Region,5.0
2022-04-29,Region V: Bicol Region,4.0
2022-04-30,Region V: Bicol Region,1.0
2022-05-01,Region V: Bicol Region,6.0
2022-05-02,Region V: Bicol Region,0.0
2022-05-03,Region V: Bicol Region,0.0
2022-05-04,Region V: Bicol Region,0.0
2022-05-05,Region V: Bicol Region,0.0
2022-05-06,Region V: Bicol Region,0.0
2022-05-07,Region V: Bicol Region,0.0
2022-05-08,Region V: Bicol Region,0.0
2022-05-09,Region V: Bicol Region,1.0
2022-05-10,Region V: Bicol Region,1.0
2022-04-11,Region V: Bicol Region,0.0
2022-04-10,Region V: Bicol Region,1.0
2022-04-09,Region V: Bicol Region,0.0
2022-04-08,Region V: Bicol Region,1.0
